iter=1, pathcost=0, heuristic=9, score=9, children=20, Qsize=0
iter=62, pathcost=4, heuristic=7, score=11, children=20, Qsize=602
iter=63, pathcost=4, heuristic=7, score=11, children=20, Qsize=607
iter=64, pathcost=2, heuristic=9, score=11, children=20, Qsize=612
iter=65, pathcost=2, heuristic=9, score=11, children=20, Qsize=623
iter=66, pathcost=2, heuristic=9, score=11, children=20, Qsize=634
iter=67, pathcost=4, heuristic=7, score=11, children=20, Qsize=645
iter=68, pathcost=2, heuristic=9, score=11, children=20, Qsize=650
iter=69, pathcost=2, heuristic=9, score=11, children=20, Qsize=665
iter=70, pathcost=4, heuristic=7, score=11, children=20, Qsize=672
iter=71, pathcost=2, heuristic=9, score=11, children=20, Qsize=677
iter=72, pathcost=2, heuristic=9, score=11, children=20, Qsize=682
iter=73, pathcost=2, heuristic=9, score=11, children=20, Qsize=691
iter=74, pathcost=4, heuristic=7, score=11, children=20, Qsize=698
iter=75, pathcost=4, heuristic=7, score=11, children=20, Qsize=706
iter=76, pathcost=4, heuristic=7, score=11, children=20, Qsize=707
iter=77, pathcost=2, heuristic=9, score=11, children=20, Qsize=711
iter=78, pathcost=2, heuristic=9, score=11, children=20, Qsize=717
iter=79, pathcost=2, heuristic=9, score=11, children=20, Qsize=723
iter=80, pathcost=2, heuristic=9, score=11, children=20, Qsize=732
iter=81, pathcost=4, heuristic=7, score=11, children=20, Qsize=737
iter=82, pathcost=5, heuristic=6, score=11, children=20, Qsize=744
iter=83, pathcost=2, heuristic=9, score=11, children=20, Qsize=753
iter=84, pathcost=3, heuristic=8, score=11, children=20, Qsize=764
iter=85, pathcost=4, heuristic=7, score=11, children=20, Qsize=775
iter=86, pathcost=4, heuristic=7, score=11, children=20, Qsize=780
iter=87, pathcost=2, heuristic=9, score=11, children=20, Qsize=787
iter=88, pathcost=2, heuristic=9, score=11, children=20, Qsize=802
iter=89, pathcost=2, heuristic=9, score=11, children=20, Qsize=814
iter=90, pathcost=2, heuristic=9, score=11, children=20, Qsize=823
iter=91, pathcost=3, heuristic=8, score=11, children=20, Qsize=830
iter=92, pathcost=3, heuristic=8, score=11, children=20, Qsize=839
iter=93, pathcost=2, heuristic=9, score=11, children=20, Qsize=848
iter=94, pathcost=2, heuristic=9, score=11, children=20, Qsize=854
iter=95, pathcost=2, heuristic=9, score=11, children=20, Qsize=864
iter=96, pathcost=2, heuristic=9, score=11, children=20, Qsize=875
iter=97, pathcost=2, heuristic=9, score=11, children=20, Qsize=887
iter=98, pathcost=3, heuristic=8, score=11, children=20, Qsize=897
iter=99, pathcost=3, heuristic=8, score=11, children=20, Qsize=906
iter=100, pathcost=3, heuristic=8, score=11, children=20, Qsize=915
iter=101, pathcost=4, heuristic=7, score=11, children=20, Qsize=927
iter=102, pathcost=2, heuristic=9, score=11, children=20, Qsize=936
iter=103, pathcost=3, heuristic=8, score=11, children=20, Qsize=949
iter=104, pathcost=5, heuristic=6, score=11, children=20, Qsize=956
iter=105, pathcost=2, heuristic=9, score=11, children=20, Qsize=967
iter=106, pathcost=3, heuristic=8, score=11, children=20, Qsize=974
iter=107, pathcost=3, heuristic=8, score=11, children=20, Qsize=982
iter=108, pathcost=3, heuristic=8, score=11, children=20, Qsize=992
iter=109, pathcost=3, heuristic=8, score=11, children=20, Qsize=999
iter=110, pathcost=3, heuristic=8, score=11, children=20, Qsize=1005
iter=111, pathcost=3, heuristic=8, score=11, children=20, Qsize=1011
iter=112, pathcost=4, heuristic=7, score=11, children=20, Qsize=1016
iter=113, pathcost=3, heuristic=8, score=11, children=20, Qsize=1025
iter=114, pathcost=3, heuristic=8, score=11, children=20, Qsize=1031
iter=115, pathcost=5, heuristic=6, score=11, children=20, Qsize=1040
iter=116, pathcost=3, heuristic=8, score=11, children=20, Qsize=1047
iter=117, pathcost=3, heuristic=8, score=11, children=20, Qsize=1053
iter=118, pathcost=3, heuristic=8, score=11, children=20, Qsize=1060
iter=119, pathcost=2, heuristic=9, score=11, children=20, Qsize=1067
iter=120, pathcost=3, heuristic=8, score=11, children=20, Qsize=1073
iter=121, pathcost=3, heuristic=8, score=11, children=20, Qsize=1078
iter=122, pathcost=3, heuristic=8, score=11, children=20, Qsize=1088
iter=123, pathcost=3, heuristic=8, score=11, children=20, Qsize=1095
iter=124, pathcost=3, heuristic=8, score=11, children=20, Qsize=1101
iter=125, pathcost=3, heuristic=8, score=11, children=20, Qsize=1108
iter=126, pathcost=3, heuristic=8, score=11, children=20, Qsize=1115
iter=127, pathcost=3, heuristic=8, score=11, children=20, Qsize=1125
iter=128, pathcost=3, heuristic=8, score=11, children=20, Qsize=1134
iter=129, pathcost=3, heuristic=8, score=11, children=20, Qsize=1140
iter=130, pathcost=3, heuristic=8, score=11, children=20, Qsize=1145
iter=131, pathcost=3, heuristic=8, score=11, children=20, Qsize=1151
iter=132, pathcost=2, heuristic=9, score=11, children=20, Qsize=1159
iter=133, pathcost=3, heuristic=8, score=11, children=20, Qsize=1172
iter=134, pathcost=3, heuristic=8, score=11, children=20, Qsize=1177
iter=135, pathcost=3, heuristic=8, score=11, children=20, Qsize=1182
iter=136, pathcost=4, heuristic=7, score=11, children=20, Qsize=1193
iter=137, pathcost=3, heuristic=8, score=11, children=20, Qsize=1196
iter=138, pathcost=3, heuristic=8, score=11, children=20, Qsize=1207
iter=139, pathcost=2, heuristic=9, score=11, children=20, Qsize=1213
iter=140, pathcost=2, heuristic=9, score=11, children=20, Qsize=1220
iter=141, pathcost=3, heuristic=8, score=11, children=20, Qsize=1229
iter=142, pathcost=3, heuristic=8, score=11, children=20, Qsize=1234
iter=143, pathcost=2, heuristic=9, score=11, children=20, Qsize=1243
iter=144, pathcost=2, heuristic=9, score=11, children=20, Qsize=1252
iter=145, pathcost=3, heuristic=8, score=11, children=20, Qsize=1259
iter=146, pathcost=2, heuristic=9, score=11, children=20, Qsize=1270
iter=147, pathcost=2, heuristic=9, score=11, children=20, Qsize=1277
iter=148, pathcost=2, heuristic=9, score=11, children=20, Qsize=1289
iter=149, pathcost=3, heuristic=8, score=11, children=20, Qsize=1300
iter=150, pathcost=3, heuristic=8, score=11, children=20, Qsize=1301
iter=151, pathcost=2, heuristic=9, score=11, children=20, Qsize=1310
iter=152, pathcost=2, heuristic=9, score=11, children=20, Qsize=1320
iter=153, pathcost=2, heuristic=9, score=11, children=20, Qsize=1331
iter=154, pathcost=2, heuristic=9, score=11, children=20, Qsize=1342
iter=155, pathcost=4, heuristic=7, score=11, children=20, Qsize=1353
iter=156, pathcost=2, heuristic=9, score=11, children=20, Qsize=1360
iter=157, pathcost=3, heuristic=8, score=11, children=20, Qsize=1369
iter=158, pathcost=2, heuristic=9, score=11, children=20, Qsize=1380
iter=159, pathcost=4, heuristic=7, score=11, children=20, Qsize=1389
iter=160, pathcost=4, heuristic=7, score=11, children=20, Qsize=1398
iter=161, pathcost=2, heuristic=9, score=11, children=20, Qsize=1406
iter=162, pathcost=4, heuristic=7, score=11, children=20, Qsize=1407
iter=163, pathcost=4, heuristic=7, score=11, children=20, Qsize=1419
iter=164, pathcost=2, heuristic=9, score=11, children=20, Qsize=1428
iter=165, pathcost=3, heuristic=8, score=11, children=20, Qsize=1438
iter=166, pathcost=2, heuristic=9, score=11, children=20, Qsize=1445
iter=167, pathcost=3, heuristic=8, score=11, children=20, Qsize=1454
iter=168, pathcost=3, heuristic=8, score=11, children=20, Qsize=1463
iter=169, pathcost=2, heuristic=9, score=11, children=20, Qsize=1470
iter=170, pathcost=3, heuristic=8, score=11, children=20, Qsize=1479
iter=171, pathcost=3, heuristic=8, score=11, children=20, Qsize=1485
iter=172, pathcost=3, heuristic=8, score=11, children=20, Qsize=1492
iter=173, pathcost=2, heuristic=9, score=11, children=20, Qsize=1499
iter=174, pathcost=3, heuristic=8, score=11, children=20, Qsize=1500
iter=175, pathcost=3, heuristic=8, score=11, children=20, Qsize=1510
iter=176, pathcost=2, heuristic=9, score=11, children=20, Qsize=1519
iter=177, pathcost=3, heuristic=8, score=11, children=20, Qsize=1530
iter=178, pathcost=2, heuristic=9, score=11, children=20, Qsize=1542
iter=179, pathcost=3, heuristic=8, score=11, children=20, Qsize=1549
iter=180, pathcost=3, heuristic=8, score=11, children=20, Qsize=1556
iter=181, pathcost=2, heuristic=9, score=11, children=20, Qsize=1562
iter=182, pathcost=2, heuristic=9, score=11, children=20, Qsize=1568
iter=183, pathcost=2, heuristic=9, score=11, children=20, Qsize=1577
iter=184, pathcost=2, heuristic=9, score=11, children=20, Qsize=1586
iter=185, pathcost=3, heuristic=8, score=11, children=20, Qsize=1598
iter=186, pathcost=3, heuristic=8, score=11, children=20, Qsize=1604
iter=187, pathcost=2, heuristic=9, score=11, children=20, Qsize=1609
iter=188, pathcost=2, heuristic=9, score=11, children=20, Qsize=1622
iter=189, pathcost=4, heuristic=7, score=11, children=20, Qsize=1631
iter=190, pathcost=2, heuristic=9, score=11, children=20, Qsize=1637
iter=191, pathcost=2, heuristic=9, score=11, children=20, Qsize=1646
iter=192, pathcost=2, heuristic=9, score=11, children=20, Qsize=1657
iter=193, pathcost=3, heuristic=8, score=11, children=20, Qsize=1668
iter=194, pathcost=3, heuristic=8, score=11, children=20, Qsize=1675
iter=195, pathcost=4, heuristic=7, score=11, children=20, Qsize=1684
iter=196, pathcost=4, heuristic=7, score=11, children=20, Qsize=1688
iter=197, pathcost=4, heuristic=7, score=11, children=20, Qsize=1694
iter=198, pathcost=4, heuristic=7, score=11, children=20, Qsize=1704
iter=199, pathcost=3, heuristic=8, score=11, children=20, Qsize=1714
iter=200, pathcost=3, heuristic=8, score=11, children=20, Qsize=1717
iter=201, pathcost=4, heuristic=7, score=11, children=20, Qsize=1726
iter=202, pathcost=3, heuristic=8, score=11, children=20, Qsize=1734
iter=203, pathcost=4, heuristic=7, score=11, children=20, Qsize=1737
iter=204, pathcost=4, heuristic=7, score=11, children=20, Qsize=1752
iter=205, pathcost=4, heuristic=7, score=11, children=20, Qsize=1759
iter=206, pathcost=2, heuristic=9, score=11, children=20, Qsize=1770
iter=207, pathcost=3, heuristic=8, score=11, children=20, Qsize=1779
iter=208, pathcost=3, heuristic=8, score=11, children=20, Qsize=1784
iter=209, pathcost=3, heuristic=8, score=11, children=20, Qsize=1795
iter=210, pathcost=4, heuristic=7, score=11, children=20, Qsize=1798
iter=211, pathcost=4, heuristic=7, score=11, children=20, Qsize=1805
iter=212, pathcost=4, heuristic=7, score=11, children=20, Qsize=1810
iter=213, pathcost=2, heuristic=9, score=11, children=20, Qsize=1819
iter=214, pathcost=4, heuristic=7, score=11, children=20, Qsize=1828
iter=215, pathcost=4, heuristic=7, score=11, children=20, Qsize=1838
iter=216, pathcost=3, heuristic=8, score=11, children=20, Qsize=1847
iter=217, pathcost=3, heuristic=8, score=11, children=20, Qsize=1852
iter=218, pathcost=4, heuristic=7, score=11, children=20, Qsize=1857
iter=219, pathcost=4, heuristic=7, score=11, children=20, Qsize=1871
iter=220, pathcost=3, heuristic=8, score=11, children=20, Qsize=1880
iter=221, pathcost=4, heuristic=7, score=11, children=20, Qsize=1885
iter=222, pathcost=4, heuristic=7, score=11, children=20, Qsize=1888
iter=223, pathcost=2, heuristic=9, score=11, children=20, Qsize=1895
iter=224, pathcost=3, heuristic=8, score=11, children=20, Qsize=1904
iter=225, pathcost=3, heuristic=8, score=11, children=20, Qsize=1905
iter=226, pathcost=4, heuristic=7, score=11, children=20, Qsize=1912
iter=227, pathcost=6, heuristic=5, score=11, children=20, Qsize=1918
iter=228, pathcost=4, heuristic=7, score=11, children=20, Qsize=1924
iter=229, pathcost=3, heuristic=8, score=11, children=20, Qsize=1927
iter=230, pathcost=4, heuristic=7, score=11, children=20, Qsize=1932
iter=231, pathcost=4, heuristic=7, score=11, children=20, Qsize=1943
iter=232, pathcost=3, heuristic=8, score=11, children=20, Qsize=1949
iter=233, pathcost=3, heuristic=8, score=11, children=20, Qsize=1954
iter=234, pathcost=4, heuristic=7, score=11, children=20, Qsize=1959
iter=235, pathcost=4, heuristic=7, score=11, children=20, Qsize=1969
iter=236, pathcost=4, heuristic=7, score=11, children=20, Qsize=1976
iter=237, pathcost=3, heuristic=8, score=11, children=20, Qsize=1982
iter=238, pathcost=5, heuristic=6, score=11, children=20, Qsize=1989
iter=239, pathcost=3, heuristic=8, score=11, children=20, Qsize=1996
iter=240, pathcost=3, heuristic=8, score=11, children=20, Qsize=2001
iter=241, pathcost=2, heuristic=9, score=11, children=20, Qsize=2006
iter=242, pathcost=2, heuristic=9, score=11, children=20, Qsize=2016
iter=243, pathcost=2, heuristic=9, score=11, children=20, Qsize=2019
iter=244, pathcost=4, heuristic=7, score=11, children=20, Qsize=2029
iter=245, pathcost=2, heuristic=9, score=11, children=20, Qsize=2036
iter=246, pathcost=2, heuristic=9, score=11, children=20, Qsize=2045
iter=247, pathcost=2, heuristic=9, score=11, children=20, Qsize=2054
iter=248, pathcost=3, heuristic=8, score=11, children=20, Qsize=2063
iter=249, pathcost=2, heuristic=9, score=11, children=20, Qsize=2068
iter=250, pathcost=2, heuristic=9, score=11, children=20, Qsize=2074
iter=251, pathcost=2, heuristic=9, score=11, children=20, Qsize=2081
iter=252, pathcost=2, heuristic=9, score=11, children=20, Qsize=2088
iter=253, pathcost=2, heuristic=9, score=11, children=20, Qsize=2102
iter=254, pathcost=2, heuristic=9, score=11, children=20, Qsize=2112
iter=255, pathcost=2, heuristic=9, score=11, children=20, Qsize=2116
iter=256, pathcost=2, heuristic=9, score=11, children=20, Qsize=2125
iter=257, pathcost=2, heuristic=9, score=11, children=20, Qsize=2138
iter=258, pathcost=2, heuristic=9, score=11, children=20, Qsize=2147
iter=259, pathcost=2, heuristic=9, score=11, children=20, Qsize=2156
iter=260, pathcost=2, heuristic=9, score=11, children=20, Qsize=2163
iter=261, pathcost=2, heuristic=9, score=11, children=20, Qsize=2168
iter=262, pathcost=3, heuristic=8, score=11, children=20, Qsize=2174
iter=263, pathcost=4, heuristic=7, score=11, children=20, Qsize=2188
iter=264, pathcost=2, heuristic=9, score=11, children=20, Qsize=2199
iter=265, pathcost=2, heuristic=9, score=11, children=20, Qsize=2208
iter=266, pathcost=2, heuristic=9, score=11, children=20, Qsize=2219
iter=267, pathcost=2, heuristic=9, score=11, children=20, Qsize=2229
iter=268, pathcost=4, heuristic=7, score=11, children=20, Qsize=2236
iter=269, pathcost=4, heuristic=7, score=11, children=20, Qsize=2248
iter=270, pathcost=4, heuristic=7, score=11, children=20, Qsize=2250
iter=271, pathcost=4, heuristic=7, score=11, children=20, Qsize=2258
iter=272, pathcost=2, heuristic=9, score=11, children=20, Qsize=2263
iter=273, pathcost=2, heuristic=9, score=11, children=20, Qsize=2270
iter=274, pathcost=3, heuristic=8, score=11, children=20, Qsize=2281
iter=275, pathcost=4, heuristic=7, score=11, children=20, Qsize=2287
iter=276, pathcost=4, heuristic=7, score=11, children=20, Qsize=2296
iter=277, pathcost=4, heuristic=7, score=11, children=20, Qsize=2299
iter=278, pathcost=4, heuristic=7, score=11, children=20, Qsize=2302
iter=279, pathcost=2, heuristic=9, score=11, children=20, Qsize=2305
iter=280, pathcost=3, heuristic=8, score=11, children=20, Qsize=2315
iter=281, pathcost=3, heuristic=8, score=11, children=20, Qsize=2325
iter=282, pathcost=3, heuristic=8, score=11, children=20, Qsize=2336
iter=283, pathcost=2, heuristic=9, score=11, children=20, Qsize=2350
iter=284, pathcost=2, heuristic=9, score=11, children=20, Qsize=2357
iter=285, pathcost=2, heuristic=9, score=11, children=20, Qsize=2364
iter=286, pathcost=3, heuristic=8, score=11, children=20, Qsize=2379
iter=287, pathcost=3, heuristic=8, score=11, children=20, Qsize=2384
iter=288, pathcost=3, heuristic=8, score=11, children=20, Qsize=2392
iter=289, pathcost=3, heuristic=8, score=11, children=20, Qsize=2403
iter=290, pathcost=2, heuristic=9, score=11, children=20, Qsize=2412
iter=291, pathcost=2, heuristic=9, score=11, children=20, Qsize=2418
iter=292, pathcost=3, heuristic=8, score=11, children=20, Qsize=2429
iter=293, pathcost=3, heuristic=8, score=11, children=20, Qsize=2439
iter=294, pathcost=2, heuristic=9, score=11, children=20, Qsize=2449
iter=295, pathcost=4, heuristic=7, score=11, children=20, Qsize=2458
iter=296, pathcost=4, heuristic=7, score=11, children=20, Qsize=2465
iter=297, pathcost=2, heuristic=9, score=11, children=20, Qsize=2471
iter=298, pathcost=2, heuristic=9, score=11, children=20, Qsize=2482
iter=299, pathcost=4, heuristic=7, score=11, children=20, Qsize=2486
iter=300, pathcost=4, heuristic=7, score=11, children=20, Qsize=2487
iter=301, pathcost=2, heuristic=9, score=11, children=20, Qsize=2488
iter=302, pathcost=4, heuristic=7, score=11, children=20, Qsize=2495
iter=303, pathcost=2, heuristic=9, score=11, children=20, Qsize=2501
iter=304, pathcost=2, heuristic=9, score=11, children=20, Qsize=2514
iter=305, pathcost=4, heuristic=7, score=11, children=20, Qsize=2522
iter=306, pathcost=4, heuristic=7, score=11, children=20, Qsize=2527
iter=307, pathcost=2, heuristic=9, score=11, children=20, Qsize=2533
iter=308, pathcost=4, heuristic=7, score=11, children=20, Qsize=2538
iter=309, pathcost=4, heuristic=7, score=11, children=20, Qsize=2537
iter=310, pathcost=2, heuristic=9, score=11, children=20, Qsize=2540
iter=311, pathcost=2, heuristic=9, score=11, children=20, Qsize=2547
iter=312, pathcost=4, heuristic=7, score=11, children=20, Qsize=2551
iter=313, pathcost=4, heuristic=7, score=11, children=20, Qsize=2552
iter=314, pathcost=4, heuristic=7, score=11, children=20, Qsize=2551
iter=315, pathcost=4, heuristic=7, score=11, children=20, Qsize=2552
iter=316, pathcost=2, heuristic=9, score=11, children=20, Qsize=2557
iter=317, pathcost=4, heuristic=7, score=11, children=20, Qsize=2568
iter=318, pathcost=5, heuristic=6, score=11, children=20, Qsize=2571
iter=319, pathcost=4, heuristic=7, score=11, children=20, Qsize=2574
iter=320, pathcost=5, heuristic=6, score=11, children=20, Qsize=2575
iter=321, pathcost=2, heuristic=9, score=11, children=20, Qsize=2578
iter=322, pathcost=2, heuristic=9, score=11, children=20, Qsize=2581
iter=323, pathcost=5, heuristic=6, score=11, children=20, Qsize=2590
iter=324, pathcost=3, heuristic=8, score=11, children=20, Qsize=2593
iter=325, pathcost=3, heuristic=8, score=11, children=20, Qsize=2603
iter=326, pathcost=3, heuristic=8, score=11, children=20, Qsize=2609
iter=327, pathcost=1, heuristic=10, score=11, children=20, Qsize=2616
iter=328, pathcost=2, heuristic=9, score=11, children=20, Qsize=2621
iter=329, pathcost=3, heuristic=8, score=11, children=20, Qsize=2630
iter=330, pathcost=3, heuristic=8, score=11, children=20, Qsize=2637
iter=331, pathcost=3, heuristic=8, score=11, children=20, Qsize=2644
iter=332, pathcost=3, heuristic=8, score=11, children=20, Qsize=2648
iter=333, pathcost=3, heuristic=8, score=11, children=20, Qsize=2651
iter=334, pathcost=3, heuristic=8, score=11, children=20, Qsize=2658
iter=335, pathcost=2, heuristic=9, score=11, children=20, Qsize=2663
iter=336, pathcost=3, heuristic=8, score=11, children=20, Qsize=2674
iter=337, pathcost=3, heuristic=8, score=11, children=20, Qsize=2681
iter=338, pathcost=3, heuristic=8, score=11, children=20, Qsize=2688
iter=339, pathcost=3, heuristic=8, score=11, children=20, Qsize=2697
iter=340, pathcost=5, heuristic=6, score=11, children=20, Qsize=2696
iter=341, pathcost=2, heuristic=9, score=11, children=20, Qsize=2699
iter=342, pathcost=3, heuristic=8, score=11, children=20, Qsize=2706
iter=343, pathcost=2, heuristic=9, score=11, children=20, Qsize=2707
iter=344, pathcost=3, heuristic=8, score=11, children=20, Qsize=2710
iter=345, pathcost=2, heuristic=9, score=11, children=20, Qsize=2714
iter=346, pathcost=2, heuristic=9, score=11, children=20, Qsize=2725
iter=347, pathcost=3, heuristic=8, score=11, children=20, Qsize=2736
iter=348, pathcost=2, heuristic=9, score=11, children=20, Qsize=2740
iter=349, pathcost=2, heuristic=9, score=11, children=20, Qsize=2749
iter=350, pathcost=2, heuristic=9, score=11, children=20, Qsize=2751
iter=351, pathcost=1, heuristic=10, score=11, children=20, Qsize=2760
iter=352, pathcost=3, heuristic=8, score=11, children=20, Qsize=2765
iter=353, pathcost=4, heuristic=7, score=11, children=20, Qsize=2775
iter=354, pathcost=4, heuristic=7, score=11, children=20, Qsize=2780
iter=355, pathcost=4, heuristic=7, score=11, children=20, Qsize=2783
iter=356, pathcost=4, heuristic=7, score=11, children=20, Qsize=2782
iter=357, pathcost=3, heuristic=8, score=11, children=20, Qsize=2785
iter=358, pathcost=3, heuristic=8, score=11, children=20, Qsize=2788
iter=359, pathcost=4, heuristic=7, score=11, children=20, Qsize=2798
iter=360, pathcost=4, heuristic=7, score=11, children=20, Qsize=2801
iter=361, pathcost=4, heuristic=7, score=11, children=20, Qsize=2804
iter=362, pathcost=4, heuristic=7, score=11, children=20, Qsize=2809
iter=363, pathcost=2, heuristic=9, score=11, children=20, Qsize=2814
iter=364, pathcost=3, heuristic=8, score=11, children=20, Qsize=2817
iter=365, pathcost=4, heuristic=7, score=11, children=20, Qsize=2821
iter=366, pathcost=4, heuristic=7, score=11, children=20, Qsize=2828
iter=367, pathcost=4, heuristic=7, score=11, children=20, Qsize=2835
iter=368, pathcost=5, heuristic=6, score=11, children=20, Qsize=2838
iter=369, pathcost=3, heuristic=8, score=11, children=20, Qsize=2844
iter=370, pathcost=3, heuristic=8, score=11, children=20, Qsize=2847
iter=371, pathcost=6, heuristic=5, score=11, children=20, Qsize=2852
iter=372, pathcost=4, heuristic=7, score=11, children=20, Qsize=2859
iter=373, pathcost=4, heuristic=7, score=11, children=20, Qsize=2865
iter=374, pathcost=4, heuristic=7, score=11, children=20, Qsize=2874
iter=375, pathcost=2, heuristic=9, score=11, children=20, Qsize=2880
iter=376, pathcost=5, heuristic=6, score=11, children=20, Qsize=2889
iter=377, pathcost=3, heuristic=8, score=11, children=20, Qsize=2896
iter=378, pathcost=4, heuristic=7, score=11, children=20, Qsize=2905
iter=379, pathcost=4, heuristic=7, score=11, children=20, Qsize=2911
iter=380, pathcost=3, heuristic=8, score=11, children=20, Qsize=2914
iter=381, pathcost=5, heuristic=6, score=11, children=20, Qsize=2923
iter=382, pathcost=4, heuristic=7, score=11, children=20, Qsize=2926
iter=383, pathcost=4, heuristic=7, score=11, children=20, Qsize=2932
iter=384, pathcost=1, heuristic=10, score=11, children=20, Qsize=2940
iter=385, pathcost=2, heuristic=9, score=11, children=20, Qsize=2945
iter=386, pathcost=4, heuristic=7, score=11, children=20, Qsize=2950
iter=387, pathcost=4, heuristic=7, score=11, children=20, Qsize=2953
iter=388, pathcost=4, heuristic=7, score=11, children=20, Qsize=2956
iter=389, pathcost=4, heuristic=7, score=11, children=20, Qsize=2966
iter=390, pathcost=2, heuristic=9, score=11, children=20, Qsize=2974
iter=391, pathcost=3, heuristic=8, score=11, children=20, Qsize=2981
iter=392, pathcost=4, heuristic=7, score=11, children=20, Qsize=2983
iter=393, pathcost=2, heuristic=9, score=11, children=20, Qsize=2988
iter=394, pathcost=3, heuristic=8, score=11, children=20, Qsize=2993
iter=395, pathcost=5, heuristic=6, score=11, children=20, Qsize=3000
iter=396, pathcost=3, heuristic=8, score=11, children=20, Qsize=3003
iter=397, pathcost=2, heuristic=9, score=11, children=20, Qsize=3006
iter=398, pathcost=2, heuristic=9, score=11, children=20, Qsize=3009
iter=399, pathcost=3, heuristic=8, score=11, children=20, Qsize=3015
iter=400, pathcost=3, heuristic=8, score=11, children=20, Qsize=3022
iter=401, pathcost=2, heuristic=9, score=11, children=20, Qsize=3029
iter=402, pathcost=2, heuristic=9, score=11, children=20, Qsize=3038
