iter=1, pathcost=0, heuristic=9, score=9, children=20, Qsize=0
iter=71, pathcost=3, heuristic=8, score=11, children=20, Qsize=692
iter=72, pathcost=2, heuristic=9, score=11, children=20, Qsize=699
iter=73, pathcost=5, heuristic=6, score=11, children=20, Qsize=711
iter=74, pathcost=5, heuristic=6, score=11, children=20, Qsize=724
iter=75, pathcost=2, heuristic=9, score=11, children=20, Qsize=735
iter=76, pathcost=5, heuristic=6, score=11, children=20, Qsize=744
iter=77, pathcost=5, heuristic=6, score=11, children=20, Qsize=755
iter=78, pathcost=2, heuristic=9, score=11, children=20, Qsize=761
iter=79, pathcost=2, heuristic=9, score=11, children=20, Qsize=768
iter=80, pathcost=5, heuristic=6, score=11, children=20, Qsize=781
iter=81, pathcost=5, heuristic=6, score=11, children=20, Qsize=787
iter=82, pathcost=2, heuristic=9, score=11, children=20, Qsize=792
iter=83, pathcost=5, heuristic=6, score=11, children=20, Qsize=801
iter=84, pathcost=3, heuristic=8, score=11, children=20, Qsize=808
iter=85, pathcost=4, heuristic=7, score=11, children=20, Qsize=818
iter=86, pathcost=2, heuristic=9, score=11, children=20, Qsize=832
iter=87, pathcost=2, heuristic=9, score=11, children=20, Qsize=839
iter=88, pathcost=2, heuristic=9, score=11, children=20, Qsize=848
iter=89, pathcost=4, heuristic=7, score=11, children=20, Qsize=857
iter=90, pathcost=4, heuristic=7, score=11, children=20, Qsize=872
iter=91, pathcost=2, heuristic=9, score=11, children=20, Qsize=885
iter=92, pathcost=4, heuristic=7, score=11, children=20, Qsize=894
iter=93, pathcost=4, heuristic=7, score=11, children=20, Qsize=906
iter=94, pathcost=2, heuristic=9, score=11, children=20, Qsize=921
iter=95, pathcost=2, heuristic=9, score=11, children=20, Qsize=926
iter=96, pathcost=2, heuristic=9, score=11, children=20, Qsize=935
iter=97, pathcost=4, heuristic=7, score=11, children=20, Qsize=943
iter=98, pathcost=2, heuristic=9, score=11, children=20, Qsize=955
iter=99, pathcost=4, heuristic=7, score=11, children=20, Qsize=959
iter=100, pathcost=4, heuristic=7, score=11, children=20, Qsize=965
iter=101, pathcost=2, heuristic=9, score=11, children=20, Qsize=973
iter=102, pathcost=2, heuristic=9, score=11, children=20, Qsize=979
iter=103, pathcost=2, heuristic=9, score=11, children=20, Qsize=980
iter=104, pathcost=2, heuristic=9, score=11, children=20, Qsize=986
iter=105, pathcost=4, heuristic=7, score=11, children=20, Qsize=994
iter=106, pathcost=4, heuristic=7, score=11, children=20, Qsize=1000
iter=107, pathcost=3, heuristic=8, score=11, children=20, Qsize=1008
iter=108, pathcost=2, heuristic=9, score=11, children=20, Qsize=1022
iter=109, pathcost=4, heuristic=7, score=11, children=20, Qsize=1029
iter=110, pathcost=4, heuristic=7, score=11, children=20, Qsize=1040
iter=111, pathcost=2, heuristic=9, score=11, children=20, Qsize=1050
iter=112, pathcost=2, heuristic=9, score=11, children=20, Qsize=1058
iter=113, pathcost=4, heuristic=7, score=11, children=20, Qsize=1062
iter=114, pathcost=4, heuristic=7, score=11, children=20, Qsize=1072
iter=115, pathcost=2, heuristic=9, score=11, children=20, Qsize=1087
iter=116, pathcost=4, heuristic=7, score=11, children=20, Qsize=1094
iter=117, pathcost=4, heuristic=7, score=11, children=20, Qsize=1103
iter=118, pathcost=2, heuristic=9, score=11, children=20, Qsize=1116
iter=119, pathcost=2, heuristic=9, score=11, children=20, Qsize=1119
iter=120, pathcost=2, heuristic=9, score=11, children=20, Qsize=1127
iter=121, pathcost=4, heuristic=7, score=11, children=20, Qsize=1130
iter=122, pathcost=4, heuristic=7, score=11, children=20, Qsize=1139
iter=123, pathcost=2, heuristic=9, score=11, children=20, Qsize=1147
iter=124, pathcost=4, heuristic=7, score=11, children=20, Qsize=1154
iter=125, pathcost=4, heuristic=7, score=11, children=20, Qsize=1160
iter=126, pathcost=2, heuristic=9, score=11, children=20, Qsize=1166
iter=127, pathcost=2, heuristic=9, score=11, children=20, Qsize=1171
iter=128, pathcost=4, heuristic=7, score=11, children=20, Qsize=1176
iter=129, pathcost=4, heuristic=7, score=11, children=20, Qsize=1182
iter=130, pathcost=2, heuristic=9, score=11, children=20, Qsize=1187
iter=131, pathcost=4, heuristic=7, score=11, children=20, Qsize=1193
iter=132, pathcost=4, heuristic=7, score=11, children=20, Qsize=1196
iter=133, pathcost=2, heuristic=9, score=11, children=20, Qsize=1202
iter=134, pathcost=2, heuristic=9, score=11, children=20, Qsize=1207
iter=135, pathcost=2, heuristic=9, score=11, children=20, Qsize=1211
iter=136, pathcost=2, heuristic=9, score=11, children=20, Qsize=1217
iter=137, pathcost=2, heuristic=9, score=11, children=20, Qsize=1223
iter=138, pathcost=3, heuristic=8, score=11, children=20, Qsize=1233
iter=139, pathcost=3, heuristic=8, score=11, children=20, Qsize=1236
iter=140, pathcost=3, heuristic=8, score=11, children=20, Qsize=1250
iter=141, pathcost=2, heuristic=9, score=11, children=20, Qsize=1264
iter=142, pathcost=3, heuristic=8, score=11, children=20, Qsize=1269
iter=143, pathcost=3, heuristic=8, score=11, children=20, Qsize=1283
iter=144, pathcost=2, heuristic=9, score=11, children=20, Qsize=1295
iter=145, pathcost=2, heuristic=9, score=11, children=20, Qsize=1298
iter=146, pathcost=3, heuristic=8, score=11, children=20, Qsize=1306
iter=147, pathcost=3, heuristic=8, score=11, children=20, Qsize=1320
iter=148, pathcost=2, heuristic=9, score=11, children=20, Qsize=1332
iter=149, pathcost=3, heuristic=8, score=11, children=20, Qsize=1346
iter=150, pathcost=3, heuristic=8, score=11, children=20, Qsize=1358
iter=151, pathcost=2, heuristic=9, score=11, children=20, Qsize=1365
iter=152, pathcost=2, heuristic=9, score=11, children=20, Qsize=1371
iter=153, pathcost=2, heuristic=9, score=11, children=20, Qsize=1378
iter=154, pathcost=3, heuristic=8, score=11, children=20, Qsize=1387
iter=155, pathcost=3, heuristic=8, score=11, children=20, Qsize=1395
iter=156, pathcost=2, heuristic=9, score=11, children=20, Qsize=1400
iter=157, pathcost=3, heuristic=8, score=11, children=20, Qsize=1409
iter=158, pathcost=3, heuristic=8, score=11, children=20, Qsize=1417
iter=159, pathcost=2, heuristic=9, score=11, children=20, Qsize=1426
iter=160, pathcost=2, heuristic=9, score=11, children=20, Qsize=1435
iter=161, pathcost=3, heuristic=8, score=11, children=20, Qsize=1444
iter=162, pathcost=4, heuristic=7, score=11, children=20, Qsize=1450
iter=163, pathcost=3, heuristic=8, score=11, children=20, Qsize=1458
iter=164, pathcost=2, heuristic=9, score=11, children=20, Qsize=1466
iter=165, pathcost=3, heuristic=8, score=11, children=20, Qsize=1475
iter=166, pathcost=2, heuristic=9, score=11, children=20, Qsize=1482
iter=167, pathcost=2, heuristic=9, score=11, children=20, Qsize=1491
iter=168, pathcost=2, heuristic=9, score=11, children=20, Qsize=1499
iter=169, pathcost=2, heuristic=9, score=11, children=20, Qsize=1508
iter=170, pathcost=2, heuristic=9, score=11, children=20, Qsize=1519
iter=171, pathcost=3, heuristic=8, score=11, children=20, Qsize=1526
iter=172, pathcost=3, heuristic=8, score=11, children=20, Qsize=1535
iter=173, pathcost=2, heuristic=9, score=11, children=20, Qsize=1544
iter=174, pathcost=3, heuristic=8, score=11, children=20, Qsize=1553
iter=175, pathcost=3, heuristic=8, score=11, children=20, Qsize=1561
iter=176, pathcost=2, heuristic=9, score=11, children=20, Qsize=1566
iter=177, pathcost=2, heuristic=9, score=11, children=20, Qsize=1571
iter=178, pathcost=3, heuristic=8, score=11, children=20, Qsize=1578
iter=179, pathcost=3, heuristic=8, score=11, children=20, Qsize=1581
iter=180, pathcost=2, heuristic=9, score=11, children=20, Qsize=1588
iter=181, pathcost=2, heuristic=9, score=11, children=20, Qsize=1597
iter=182, pathcost=2, heuristic=9, score=11, children=20, Qsize=1603
iter=183, pathcost=2, heuristic=9, score=11, children=20, Qsize=1613
iter=184, pathcost=2, heuristic=9, score=11, children=20, Qsize=1618
iter=185, pathcost=2, heuristic=9, score=11, children=20, Qsize=1622
iter=186, pathcost=2, heuristic=9, score=11, children=20, Qsize=1630
iter=187, pathcost=2, heuristic=9, score=11, children=20, Qsize=1636
iter=188, pathcost=3, heuristic=8, score=11, children=20, Qsize=1646
iter=189, pathcost=2, heuristic=9, score=11, children=20, Qsize=1653
iter=190, pathcost=2, heuristic=9, score=11, children=20, Qsize=1659
iter=191, pathcost=2, heuristic=9, score=11, children=20, Qsize=1667
iter=192, pathcost=3, heuristic=8, score=11, children=20, Qsize=1674
iter=193, pathcost=3, heuristic=8, score=11, children=20, Qsize=1688
iter=194, pathcost=4, heuristic=7, score=11, children=20, Qsize=1699
iter=195, pathcost=3, heuristic=8, score=11, children=20, Qsize=1711
iter=196, pathcost=2, heuristic=9, score=11, children=20, Qsize=1716
iter=197, pathcost=2, heuristic=9, score=11, children=20, Qsize=1722
iter=198, pathcost=3, heuristic=8, score=11, children=20, Qsize=1728
iter=199, pathcost=3, heuristic=8, score=11, children=20, Qsize=1736
iter=200, pathcost=4, heuristic=7, score=11, children=20, Qsize=1741
iter=201, pathcost=2, heuristic=9, score=11, children=20, Qsize=1749
iter=202, pathcost=2, heuristic=9, score=11, children=20, Qsize=1757
iter=203, pathcost=2, heuristic=9, score=11, children=20, Qsize=1767
iter=204, pathcost=3, heuristic=8, score=11, children=20, Qsize=1770
iter=205, pathcost=2, heuristic=9, score=11, children=20, Qsize=1769
iter=206, pathcost=2, heuristic=9, score=11, children=20, Qsize=1770
iter=207, pathcost=2, heuristic=9, score=11, children=20, Qsize=1779
iter=208, pathcost=2, heuristic=9, score=11, children=20, Qsize=1784
iter=209, pathcost=2, heuristic=9, score=11, children=20, Qsize=1787
iter=210, pathcost=3, heuristic=8, score=11, children=20, Qsize=1796
iter=211, pathcost=2, heuristic=9, score=11, children=20, Qsize=1799
iter=212, pathcost=2, heuristic=9, score=11, children=20, Qsize=1802
iter=213, pathcost=2, heuristic=9, score=11, children=20, Qsize=1807
iter=214, pathcost=3, heuristic=8, score=11, children=20, Qsize=1812
iter=215, pathcost=3, heuristic=8, score=11, children=20, Qsize=1815
iter=216, pathcost=2, heuristic=9, score=11, children=20, Qsize=1822
iter=217, pathcost=2, heuristic=9, score=11, children=20, Qsize=1829
iter=218, pathcost=3, heuristic=8, score=11, children=20, Qsize=1835
iter=219, pathcost=2, heuristic=9, score=11, children=20, Qsize=1844
iter=220, pathcost=2, heuristic=9, score=11, children=20, Qsize=1853
iter=221, pathcost=2, heuristic=9, score=11, children=20, Qsize=1859
iter=222, pathcost=2, heuristic=9, score=11, children=20, Qsize=1864
iter=223, pathcost=3, heuristic=8, score=11, children=20, Qsize=1869
iter=224, pathcost=2, heuristic=9, score=11, children=20, Qsize=1880
iter=225, pathcost=2, heuristic=9, score=11, children=20, Qsize=1889
iter=226, pathcost=2, heuristic=9, score=11, children=20, Qsize=1894
iter=227, pathcost=3, heuristic=8, score=11, children=20, Qsize=1896
iter=228, pathcost=2, heuristic=9, score=11, children=20, Qsize=1905
iter=229, pathcost=2, heuristic=9, score=11, children=20, Qsize=1911
iter=230, pathcost=3, heuristic=8, score=11, children=20, Qsize=1912
iter=231, pathcost=2, heuristic=9, score=11, children=20, Qsize=1919
iter=232, pathcost=2, heuristic=9, score=11, children=20, Qsize=1925
iter=233, pathcost=3, heuristic=8, score=11, children=20, Qsize=1931
iter=234, pathcost=2, heuristic=9, score=11, children=20, Qsize=1934
iter=235, pathcost=2, heuristic=9, score=11, children=20, Qsize=1943
iter=236, pathcost=2, heuristic=9, score=11, children=20, Qsize=1951
iter=237, pathcost=3, heuristic=8, score=11, children=20, Qsize=1954
iter=238, pathcost=2, heuristic=9, score=11, children=20, Qsize=1959
iter=239, pathcost=2, heuristic=9, score=11, children=20, Qsize=1964
iter=240, pathcost=2, heuristic=9, score=11, children=20, Qsize=1969
iter=241, pathcost=2, heuristic=9, score=11, children=20, Qsize=1971
iter=242, pathcost=3, heuristic=8, score=11, children=20, Qsize=1974
iter=243, pathcost=2, heuristic=9, score=11, children=20, Qsize=1977
iter=244, pathcost=2, heuristic=9, score=11, children=20, Qsize=1982
iter=245, pathcost=3, heuristic=8, score=11, children=20, Qsize=1989
iter=246, pathcost=3, heuristic=8, score=11, children=20, Qsize=1997
iter=247, pathcost=2, heuristic=9, score=11, children=20, Qsize=2008
iter=248, pathcost=3, heuristic=8, score=11, children=20, Qsize=2011
iter=249, pathcost=2, heuristic=9, score=11, children=20, Qsize=2014
iter=250, pathcost=2, heuristic=9, score=11, children=20, Qsize=2023
iter=251, pathcost=2, heuristic=9, score=11, children=20, Qsize=2032
iter=252, pathcost=2, heuristic=9, score=11, children=20, Qsize=2038
iter=253, pathcost=2, heuristic=9, score=11, children=20, Qsize=2049
iter=254, pathcost=2, heuristic=9, score=11, children=20, Qsize=2058
iter=255, pathcost=2, heuristic=9, score=11, children=20, Qsize=2065
iter=256, pathcost=2, heuristic=9, score=11, children=20, Qsize=2072
iter=257, pathcost=2, heuristic=9, score=11, children=20, Qsize=2079
iter=258, pathcost=2, heuristic=9, score=11, children=20, Qsize=2088
iter=259, pathcost=2, heuristic=9, score=11, children=20, Qsize=2093
iter=260, pathcost=2, heuristic=9, score=11, children=20, Qsize=2094
iter=261, pathcost=2, heuristic=9, score=11, children=20, Qsize=2103
iter=262, pathcost=2, heuristic=9, score=11, children=20, Qsize=2114
iter=263, pathcost=2, heuristic=9, score=11, children=20, Qsize=2117
iter=264, pathcost=2, heuristic=9, score=11, children=20, Qsize=2122
iter=265, pathcost=2, heuristic=9, score=11, children=20, Qsize=2125
iter=266, pathcost=2, heuristic=9, score=11, children=20, Qsize=2132
iter=267, pathcost=2, heuristic=9, score=11, children=20, Qsize=2133
iter=268, pathcost=2, heuristic=9, score=11, children=20, Qsize=2142
iter=269, pathcost=3, heuristic=8, score=11, children=20, Qsize=2145
iter=270, pathcost=3, heuristic=8, score=11, children=20, Qsize=2152
iter=271, pathcost=4, heuristic=7, score=11, children=20, Qsize=2159
iter=272, pathcost=6, heuristic=6, score=12, children=20, Qsize=2167
iter=273, pathcost=3, heuristic=9, score=12, children=20, Qsize=2180
iter=274, pathcost=3, heuristic=9, score=12, children=20, Qsize=2188
iter=275, pathcost=4, heuristic=8, score=12, children=20, Qsize=2198
iter=276, pathcost=3, heuristic=9, score=12, children=20, Qsize=2209
iter=277, pathcost=4, heuristic=8, score=12, children=20, Qsize=2218
iter=278, pathcost=3, heuristic=9, score=12, children=20, Qsize=2231
iter=279, pathcost=3, heuristic=9, score=12, children=20, Qsize=2236
iter=280, pathcost=3, heuristic=9, score=12, children=20, Qsize=2241
iter=281, pathcost=3, heuristic=9, score=12, children=20, Qsize=2247
iter=282, pathcost=4, heuristic=8, score=12, children=20, Qsize=2258
iter=283, pathcost=3, heuristic=9, score=12, children=20, Qsize=2272
iter=284, pathcost=4, heuristic=8, score=12, children=20, Qsize=2281
iter=285, pathcost=3, heuristic=9, score=12, children=20, Qsize=2291
iter=286, pathcost=3, heuristic=9, score=12, children=20, Qsize=2300
iter=287, pathcost=4, heuristic=8, score=12, children=20, Qsize=2308
iter=288, pathcost=4, heuristic=8, score=12, children=20, Qsize=2318
iter=289, pathcost=3, heuristic=9, score=12, children=20, Qsize=2327
iter=290, pathcost=3, heuristic=9, score=12, children=20, Qsize=2340
iter=291, pathcost=4, heuristic=8, score=12, children=20, Qsize=2354
iter=292, pathcost=3, heuristic=9, score=12, children=20, Qsize=2368
iter=293, pathcost=3, heuristic=9, score=12, children=20, Qsize=2375
iter=294, pathcost=3, heuristic=9, score=12, children=20, Qsize=2386
iter=295, pathcost=4, heuristic=8, score=12, children=20, Qsize=2393
iter=296, pathcost=4, heuristic=8, score=12, children=20, Qsize=2403
iter=297, pathcost=3, heuristic=9, score=12, children=20, Qsize=2416
iter=298, pathcost=3, heuristic=9, score=12, children=20, Qsize=2428
iter=299, pathcost=4, heuristic=8, score=12, children=20, Qsize=2431
iter=300, pathcost=3, heuristic=9, score=12, children=20, Qsize=2443
iter=301, pathcost=3, heuristic=9, score=12, children=20, Qsize=2452
iter=302, pathcost=4, heuristic=8, score=12, children=20, Qsize=2457
iter=303, pathcost=4, heuristic=8, score=12, children=20, Qsize=2467
iter=304, pathcost=3, heuristic=9, score=12, children=20, Qsize=2480
iter=305, pathcost=3, heuristic=9, score=12, children=20, Qsize=2487
iter=306, pathcost=4, heuristic=8, score=12, children=20, Qsize=2492
iter=307, pathcost=3, heuristic=9, score=12, children=20, Qsize=2504
iter=308, pathcost=3, heuristic=9, score=12, children=20, Qsize=2510
iter=309, pathcost=3, heuristic=9, score=12, children=20, Qsize=2519
iter=310, pathcost=3, heuristic=9, score=12, children=20, Qsize=2532
iter=311, pathcost=4, heuristic=8, score=12, children=20, Qsize=2538
iter=312, pathcost=4, heuristic=8, score=12, children=20, Qsize=2546
iter=313, pathcost=3, heuristic=9, score=12, children=20, Qsize=2558
iter=314, pathcost=3, heuristic=9, score=12, children=20, Qsize=2564
iter=315, pathcost=4, heuristic=8, score=12, children=20, Qsize=2570
iter=316, pathcost=3, heuristic=9, score=12, children=20, Qsize=2581
iter=317, pathcost=3, heuristic=9, score=12, children=20, Qsize=2593
iter=318, pathcost=4, heuristic=8, score=12, children=20, Qsize=2603
iter=319, pathcost=4, heuristic=8, score=12, children=20, Qsize=2609
iter=320, pathcost=3, heuristic=9, score=12, children=20, Qsize=2620
iter=321, pathcost=3, heuristic=9, score=12, children=20, Qsize=2630
iter=322, pathcost=4, heuristic=8, score=12, children=20, Qsize=2640
iter=323, pathcost=3, heuristic=9, score=12, children=20, Qsize=2647
iter=324, pathcost=3, heuristic=9, score=12, children=20, Qsize=2655
iter=325, pathcost=3, heuristic=9, score=12, children=20, Qsize=2663
iter=326, pathcost=4, heuristic=8, score=12, children=20, Qsize=2669
iter=327, pathcost=4, heuristic=8, score=12, children=20, Qsize=2673
iter=328, pathcost=3, heuristic=9, score=12, children=20, Qsize=2680
iter=329, pathcost=3, heuristic=9, score=12, children=20, Qsize=2691
iter=330, pathcost=4, heuristic=8, score=12, children=20, Qsize=2698
iter=331, pathcost=3, heuristic=9, score=12, children=20, Qsize=2703
iter=332, pathcost=3, heuristic=9, score=12, children=20, Qsize=2710
iter=333, pathcost=4, heuristic=8, score=12, children=20, Qsize=2721
iter=334, pathcost=4, heuristic=8, score=12, children=20, Qsize=2727
iter=335, pathcost=3, heuristic=9, score=12, children=20, Qsize=2734
iter=336, pathcost=3, heuristic=9, score=12, children=20, Qsize=2741
iter=337, pathcost=5, heuristic=7, score=12, children=20, Qsize=2751
iter=338, pathcost=3, heuristic=9, score=12, children=20, Qsize=2758
iter=339, pathcost=3, heuristic=9, score=12, children=20, Qsize=2765
iter=340, pathcost=3, heuristic=9, score=12, children=20, Qsize=2770
iter=341, pathcost=3, heuristic=9, score=12, children=20, Qsize=2776
iter=342, pathcost=5, heuristic=7, score=12, children=20, Qsize=2788
iter=343, pathcost=3, heuristic=9, score=12, children=20, Qsize=2798
iter=344, pathcost=5, heuristic=7, score=12, children=20, Qsize=2805
iter=345, pathcost=3, heuristic=9, score=12, children=20, Qsize=2814
iter=346, pathcost=4, heuristic=8, score=12, children=20, Qsize=2822
iter=347, pathcost=5, heuristic=7, score=12, children=20, Qsize=2831
iter=348, pathcost=3, heuristic=9, score=12, children=20, Qsize=2841
iter=349, pathcost=5, heuristic=7, score=12, children=20, Qsize=2846
iter=350, pathcost=3, heuristic=9, score=12, children=20, Qsize=2855
iter=351, pathcost=3, heuristic=9, score=12, children=20, Qsize=2862
iter=352, pathcost=5, heuristic=7, score=12, children=20, Qsize=2871
iter=353, pathcost=3, heuristic=9, score=12, children=20, Qsize=2882
iter=354, pathcost=4, heuristic=8, score=12, children=20, Qsize=2888
iter=355, pathcost=3, heuristic=9, score=12, children=20, Qsize=2898
iter=356, pathcost=3, heuristic=9, score=12, children=20, Qsize=2905
iter=357, pathcost=4, heuristic=8, score=12, children=20, Qsize=2915
iter=358, pathcost=4, heuristic=8, score=12, children=20, Qsize=2925
iter=359, pathcost=4, heuristic=8, score=12, children=20, Qsize=2932
iter=360, pathcost=4, heuristic=8, score=12, children=20, Qsize=2944
iter=361, pathcost=3, heuristic=9, score=12, children=20, Qsize=2958
iter=362, pathcost=4, heuristic=8, score=12, children=20, Qsize=2966
iter=363, pathcost=4, heuristic=8, score=12, children=20, Qsize=2978
iter=364, pathcost=5, heuristic=7, score=12, children=20, Qsize=2990
iter=365, pathcost=4, heuristic=8, score=12, children=20, Qsize=3001
iter=366, pathcost=4, heuristic=8, score=12, children=20, Qsize=3009
iter=367, pathcost=3, heuristic=9, score=12, children=20, Qsize=3017
iter=368, pathcost=3, heuristic=9, score=12, children=20, Qsize=3021
iter=369, pathcost=3, heuristic=9, score=12, children=20, Qsize=3029
iter=370, pathcost=5, heuristic=7, score=12, children=20, Qsize=3036
iter=371, pathcost=4, heuristic=8, score=12, children=20, Qsize=3047
iter=372, pathcost=4, heuristic=8, score=12, children=20, Qsize=3053
iter=373, pathcost=5, heuristic=7, score=12, children=20, Qsize=3061
iter=374, pathcost=4, heuristic=8, score=12, children=20, Qsize=3070
iter=375, pathcost=4, heuristic=8, score=12, children=20, Qsize=3077
iter=376, pathcost=3, heuristic=9, score=12, children=20, Qsize=3087
iter=377, pathcost=5, heuristic=7, score=12, children=20, Qsize=3092
iter=378, pathcost=4, heuristic=8, score=12, children=20, Qsize=3101
iter=379, pathcost=4, heuristic=8, score=12, children=20, Qsize=3107
iter=380, pathcost=5, heuristic=7, score=12, children=20, Qsize=3118
iter=381, pathcost=4, heuristic=8, score=12, children=20, Qsize=3127
iter=382, pathcost=4, heuristic=8, score=12, children=20, Qsize=3132
iter=383, pathcost=3, heuristic=9, score=12, children=20, Qsize=3139
iter=384, pathcost=3, heuristic=9, score=12, children=20, Qsize=3144
iter=385, pathcost=5, heuristic=7, score=12, children=20, Qsize=3150
iter=386, pathcost=4, heuristic=8, score=12, children=20, Qsize=3160
iter=387, pathcost=4, heuristic=8, score=12, children=20, Qsize=3164
iter=388, pathcost=3, heuristic=9, score=12, children=20, Qsize=3173
iter=389, pathcost=3, heuristic=9, score=12, children=20, Qsize=3182
iter=390, pathcost=3, heuristic=9, score=12, children=20, Qsize=3187
iter=391, pathcost=3, heuristic=9, score=12, children=20, Qsize=3196
iter=392, pathcost=3, heuristic=9, score=12, children=20, Qsize=3201
iter=393, pathcost=3, heuristic=9, score=12, children=20, Qsize=3210
iter=394, pathcost=3, heuristic=9, score=12, children=20, Qsize=3218
iter=395, pathcost=3, heuristic=9, score=12, children=20, Qsize=3226
iter=396, pathcost=3, heuristic=9, score=12, children=20, Qsize=3233
iter=397, pathcost=3, heuristic=9, score=12, children=20, Qsize=3241
iter=398, pathcost=3, heuristic=9, score=12, children=20, Qsize=3251
iter=399, pathcost=3, heuristic=9, score=12, children=20, Qsize=3258
iter=400, pathcost=3, heuristic=9, score=12, children=20, Qsize=3264
iter=401, pathcost=3, heuristic=9, score=12, children=20, Qsize=3269
iter=402, pathcost=3, heuristic=9, score=12, children=20, Qsize=3271
